MQuickSort	100	630	286	38100
MQuickSort	200	1467	602	181200
MQuickSort	300	2247	948	133900
MQuickSort	400	3226	1310	49400
MQuickSort	500	3912	1657	46300
MQuickSort	600	4719	2045	59600
MQuickSort	700	5678	2447	83500
MQuickSort	800	6337	2891	66500
MQuickSort	900	7542	3224	59100
MQuickSort	1000	9078	3588	83200
MQuickSort	1100	9558	3942	72900
MQuickSort	1200	10611	4362	80900
MQuickSort	1300	12810	4730	103200
MQuickSort	1400	12007	5183	137700
MQuickSort	1500	13769	5592	128200
MQuickSort	1600	13898	6029	280300
MQuickSort	1700	15244	6332	115700
MQuickSort	1800	15761	6879	191700
MQuickSort	1900	17719	7199	131200
MQuickSort	2000	18471	7707	139400
MQuickSort	2100	20225	7989	149300
MQuickSort	2200	20021	8494	155600
MQuickSort	2300	22587	8855	173700
MQuickSort	2400	22469	9254	186600
MQuickSort	2500	23389	9795	179000
MQuickSort	2600	24090	10272	187300
MQuickSort	2700	26751	10515	193200
MQuickSort	2800	26935	11026	200500
MQuickSort	2900	28154	11379	207400
MQuickSort	3000	30291	11767	216700
MQuickSort	3100	29550	12316	222900
MQuickSort	3200	30525	12787	231900
MQuickSort	3300	32777	13067	237300
MQuickSort	3400	33003	13584	249800
MQuickSort	3500	36425	13926	252500
MQuickSort	3600	35303	14500	371600
MQuickSort	3700	36201	14887	295400
MQuickSort	3800	43026	15102	1033700
MQuickSort	3900	39539	15810	526200
MQuickSort	4000	41443	16218	295600
MQuickSort	4100	41918	16599	302100
MQuickSort	4200	41950	17149	402400
MQuickSort	4300	44400	17500	345800
MQuickSort	4400	46853	17925	352200
MQuickSort	4500	46673	18275	377500
MQuickSort	4600	47749	18929	341700
MQuickSort	4700	53837	18927	357900
MQuickSort	4800	51818	19688	364500
MQuickSort	4900	51144	20223	365800
MQuickSort	5000	51904	20647	386400
MQuickSort	5100	50281	21144	394500
MQuickSort	5200	53778	21688	396500
MQuickSort	5300	58964	21852	400800
MQuickSort	5400	55217	22551	406700
MQuickSort	5500	57719	22823	457900
MQuickSort	5600	58141	23396	468600
MQuickSort	5700	57104	23940	435900
MQuickSort	5800	60173	24266	436600
MQuickSort	5900	58991	24933	450900
MQuickSort	6000	63230	25113	453800
MQuickSort	6100	63199	25580	490300
MQuickSort	6200	64047	26059	490900
MQuickSort	6300	65618	26539	478000
MQuickSort	6400	70097	26947	488100
MQuickSort	6500	67476	27544	494400
MQuickSort	6600	69004	28010	502200
MQuickSort	6700	67926	28574	541600
MQuickSort	6800	72868	28782	523600
MQuickSort	6900	76230	29257	536800
MQuickSort	7000	78232	29597	533400
MQuickSort	7100	71661	30434	555200
MQuickSort	7200	77728	30528	556600
MQuickSort	7300	75330	31284	566800
MQuickSort	7400	81393	31393	566500
MQuickSort	7500	80669	32031	589100
MQuickSort	7600	82017	32462	726800
MQuickSort	7700	79633	33061	606200
MQuickSort	7800	86529	33219	601700
MQuickSort	7900	85858	33783	609700
MQuickSort	8000	87270	34270	653100
MQuickSort	8100	84416	34873	671600
MQuickSort	8200	87058	35232	649500
MQuickSort	8300	91408	35595	640900
MQuickSort	8400	90720	36121	684700
MQuickSort	8500	95263	36489	667400
MQuickSort	8600	90949	37337	2600500
MQuickSort	8700	105253	37115	707800
MQuickSort	8800	103659	37647	705700
MQuickSort	8900	94934	38700	674900
MQuickSort	9000	95743	39114	688000
MQuickSort	9100	101755	39455	698800
MQuickSort	9200	102208	39807	725600
MQuickSort	9300	99673	40571	741600
MQuickSort	9400	103166	41029	720000
MQuickSort	9500	103464	41470	755600
MQuickSort	9600	109534	41615	750600
MQuickSort	9700	101525	42450	786400
MQuickSort	9800	111876	42406	793200
MQuickSort	9900	109236	43104	1124800
MQuickSort	10000	119406	43188	806400
