HeapSort	100	1851	567	80900
HeapSort	200	4368	1356	45300
HeapSort	300	7038	2196	48800
HeapSort	400	9966	3122	89900
HeapSort	500	12882	4044	71400
HeapSort	600	15825	4975	148700
HeapSort	700	19122	6024	86800
HeapSort	800	22305	7035	99800
HeapSort	900	25635	8095	113100
HeapSort	1000	28809	9103	125500
HeapSort	1100	32163	10171	160200
HeapSort	1200	35643	11281	151200
HeapSort	1300	39057	12369	167400
HeapSort	1400	42363	13421	292300
HeapSort	1500	45816	14522	189900
HeapSort	1600	49464	15688	204500
HeapSort	1700	52692	16714	317000
HeapSort	1800	56541	17947	232300
HeapSort	1900	60039	19063	276500
HeapSort	2000	63510	20170	261300
HeapSort	2100	67104	21318	284600
HeapSort	2200	70731	22477	286300
HeapSort	2300	74382	23644	305000
HeapSort	2400	78123	24841	313100
HeapSort	2500	81837	26029	327700
HeapSort	2600	85563	27221	341200
HeapSort	2700	89463	28471	354200
HeapSort	2800	93330	29710	391800
HeapSort	2900	96858	30836	436800
HeapSort	3000	100977	32159	293000
HeapSort	3100	104427	33259	312800
HeapSort	3200	108390	34530	277700
HeapSort	3300	111975	35675	429500
HeapSort	3400	115794	36898	297800
HeapSort	3500	119607	38119	661200
HeapSort	3600	123453	39351	436400
HeapSort	3700	127320	40590	499400
HeapSort	3800	130953	41751	426700
HeapSort	3900	135363	43171	336300
HeapSort	4000	139020	44340	331700
HeapSort	4100	142914	45588	348000
HeapSort	4200	146394	46698	355400
HeapSort	4300	150600	48050	427400
HeapSort	4400	154815	49405	541900
HeapSort	4500	158565	50605	506400
HeapSort	4600	162948	52016	404300
HeapSort	4700	166731	53227	394700
HeapSort	4800	171018	54606	812700
HeapSort	4900	174864	55838	413500
HeapSort	5000	178842	57114	456500
HeapSort	5100	182943	58431	434800
HeapSort	5200	186978	59726	443300
HeapSort	5300	190695	60915	453300
HeapSort	5400	195102	62334	459700
HeapSort	5500	199140	63630	467500
HeapSort	5600	202938	64846	503900
HeapSort	5700	207147	66199	491300
HeapSort	5800	211353	67551	516000
HeapSort	5900	215400	68850	512700
HeapSort	6000	219498	70166	516400
HeapSort	6100	223320	71390	525500
HeapSort	6200	227403	72701	536400
HeapSort	6300	231687	74079	556800
HeapSort	6400	236046	75482	621100
HeapSort	6500	240030	76760	566600
HeapSort	6600	244116	78072	576400
HeapSort	6700	248142	79364	591400
HeapSort	6800	252090	80630	620100
HeapSort	6900	256302	81984	618000
HeapSort	7000	260646	83382	626100
HeapSort	7100	264324	84558	625600
HeapSort	7200	268944	86048	630800
HeapSort	7300	272670	87240	646900
HeapSort	7400	276975	88625	651200
HeapSort	7500	281460	90070	664800
HeapSort	7600	285408	91336	669500
HeapSort	7700	289095	92515	678200
HeapSort	7800	293571	93957	690500
HeapSort	7900	298113	95421	1899100
HeapSort	8000	301890	96630	768300
HeapSort	8100	305856	97902	754700
HeapSort	8200	310146	99282	760400
HeapSort	8300	314106	100552	760300
HeapSort	8400	318711	102037	813000
HeapSort	8500	323145	103465	800800
HeapSort	8600	327537	104879	767800
HeapSort	8700	331464	106138	915200
HeapSort	8800	336162	107654	905900
HeapSort	8900	340215	108955	891100
HeapSort	9000	343998	110166	862300
HeapSort	9100	348459	111603	834600
HeapSort	9200	352947	113049	1386700
HeapSort	9300	357483	114511	919900
HeapSort	9400	361560	115820	871600
HeapSort	9500	365637	117129	896700
HeapSort	9600	370086	118562	1368000
HeapSort	9700	374865	120105	880000
HeapSort	9800	379056	121452	899100
HeapSort	9900	383154	122768	931800
HeapSort	10000	387975	124325	1246800
