InsertSort	100	2760	2660	94000
InsertSort	200	10760	10560	1527900
InsertSort	300	23342	23042	802300
InsertSort	400	41355	40955	1215700
InsertSort	500	62928	62428	258700
InsertSort	600	91149	90549	194700
InsertSort	700	120552	119852	112600
InsertSort	800	164532	163732	153200
InsertSort	900	205454	204554	247700
InsertSort	1000	247705	246705	235500
InsertSort	1100	301055	299955	317000
InsertSort	1200	366963	365763	345300
InsertSort	1300	419466	418166	1286600
InsertSort	1400	490042	488642	455700
InsertSort	1500	550701	549201	517700
InsertSort	1600	652293	650693	587900
InsertSort	1700	713209	711509	645600
InsertSort	1800	815489	813689	742600
InsertSort	1900	923599	921699	901200
InsertSort	2000	986428	984428	887600
InsertSort	2100	1112550	1110450	1146100
InsertSort	2200	1242315	1240115	1158400
InsertSort	2300	1301942	1299642	1209100
InsertSort	2400	1438040	1435640	1428600
InsertSort	2500	1522275	1519775	1375300
InsertSort	2600	1751674	1749074	2408200
InsertSort	2700	1809598	1806898	2157900
InsertSort	2800	1951907	1949107	1750400
InsertSort	2900	2123590	2120690	1903700
InsertSort	3000	2266150	2263150	3593500
InsertSort	3100	2454237	2451137	2413800
InsertSort	3200	2551019	2547819	5749200
InsertSort	3300	2724450	2721150	4254500
InsertSort	3400	2964831	2961431	2672800
InsertSort	3500	3050030	3046530	2792300
InsertSort	3600	3247781	3244181	2949200
InsertSort	3700	3441936	3438236	3189900
InsertSort	3800	3660301	3656501	3851100
InsertSort	3900	3853691	3849791	3487500
InsertSort	4000	4019475	4015475	4438600
InsertSort	4100	4210443	4206343	4307000
InsertSort	4200	4446367	4442167	4012800
InsertSort	4300	4684960	4680660	4722000
InsertSort	4400	4794414	4790014	4519500
InsertSort	4500	5063125	5058625	4757200
InsertSort	4600	5344643	5340043	4969300
InsertSort	4700	5483764	5479064	4933700
InsertSort	4800	5726419	5721619	5174500
InsertSort	4900	6070530	6065630	5402400
InsertSort	5000	6291083	6286083	6391500
InsertSort	5100	6508291	6503191	5806900
InsertSort	5200	6706643	6701443	6261800
InsertSort	5300	7071747	7066447	6550200
InsertSort	5400	7326053	7320653	6615000
InsertSort	5500	7542382	7536882	7419100
InsertSort	5600	7841079	7835479	7156100
InsertSort	5700	8071075	8065375	7295600
InsertSort	5800	8480529	8474729	10022400
