InsertSort	100	2708	2608	98800
InsertSort	200	10090	9890	337000
InsertSort	300	22880	22580	781300
InsertSort	400	40943	40543	1309000
InsertSort	500	61601	61101	250900
InsertSort	600	89297	88697	705200
InsertSort	700	120993	120293	777300
InsertSort	800	160301	159501	149900
InsertSort	900	212241	211341	194000
InsertSort	1000	251805	250805	647600
InsertSort	1100	301372	300272	274200
InsertSort	1200	362143	360943	384600
InsertSort	1300	410118	408818	380100
InsertSort	1400	479856	478456	567400
InsertSort	1500	565685	564185	1327500
InsertSort	1600	642329	640729	644800
InsertSort	1700	708282	706582	746200
InsertSort	1800	778149	776349	889500
InsertSort	1900	916235	914335	1349600
InsertSort	2000	1013729	1011729	1006900
InsertSort	2100	1095453	1093353	1014700
InsertSort	2200	1210696	1208496	1129900
InsertSort	2300	1350915	1348615	1230700
InsertSort	2400	1438553	1436153	1325800
InsertSort	2500	1554359	1551859	1533700
InsertSort	2600	1678423	1675823	8003900
InsertSort	2700	1851319	1848619	2112800
InsertSort	2800	2007472	2004672	1864600
InsertSort	2900	2114384	2111484	2029000
InsertSort	3000	2245525	2242525	2523200
InsertSort	3100	2469917	2466817	2310000
InsertSort	3200	2609859	2606659	4181900
InsertSort	3300	2700193	2696893	3007700
InsertSort	3400	2874947	2871547	7859600
InsertSort	3500	3093458	3089958	3093200
InsertSort	3600	3253384	3249784	4251300
InsertSort	3700	3435979	3432279	3152300
InsertSort	3800	3634716	3630916	4891100
InsertSort	3900	3733592	3729692	3481400
InsertSort	4000	4041232	4037232	5326400
InsertSort	4100	4135615	4131515	3960000
InsertSort	4200	4500436	4496236	4414400
InsertSort	4300	4677668	4673368	4194000
InsertSort	4400	4887539	4883139	5627800
InsertSort	4500	5134591	5130091	6183900
InsertSort	4600	5303888	5299288	5609100
InsertSort	4700	5554574	5549874	5567300
InsertSort	4800	5764873	5760073	5327600
InsertSort	4900	6117419	6112519	6000600
InsertSort	5000	6222327	6217327	6221200
InsertSort	5100	6548567	6543467	7875400
InsertSort	5200	6813396	6808196	6126100
InsertSort	5300	6909285	6903985	8175100
InsertSort	5400	7220511	7215111	7307200
InsertSort	5500	7556594	7551094	7058400
InsertSort	5600	7791370	7785770	8797100
InsertSort	5700	8160910	8155210	8688700
InsertSort	5800	8349853	8344053	7875100
InsertSort	5900	8640288	8634388	8220600
InsertSort	6000	9040135	9034135	10478500
InsertSort	6100	9242571	9236471	9110100
InsertSort	6200	9580970	9574770	9734800
InsertSort	6300	9992918	9986618	10485800
InsertSort	6400	10144311	10137911	9549200
InsertSort	6500	10627503	10621003	9502300
InsertSort	6600	10852826	10846226	10590300
InsertSort	6700	11360308	11353608	10422500
InsertSort	6800	11704311	11697511	12642700
InsertSort	6900	11951096	11944196	12945500
InsertSort	7000	12325626	12318626	11932400
InsertSort	7100	12769083	12761983	19064700
InsertSort	7200	12882171	12874971	12505000
InsertSort	7300	13389780	13382480	14633300
InsertSort	7400	13773487	13766087	19592300
InsertSort	7500	14009353	14001853	22156300
InsertSort	7600	14324982	14317382	19302900
InsertSort	7700	14815762	14808062	14316100
InsertSort	7800	15286102	15278302	17026600
InsertSort	7900	15445911	15438011	14161100
InsertSort	8000	16060265	16052265	14728400
InsertSort	8100	16338127	16330027	28895100
InsertSort	8200	16757360	16749160	21860200
InsertSort	8300	17152241	17143941	30084200
InsertSort	8400	17777088	17768688	16960600
InsertSort	8500	17934310	17925810	20476500
InsertSort	8600	18615340	18606740	17432300
InsertSort	8700	18968403	18959703	18411200
InsertSort	8800	19214280	19205480	17258700
InsertSort	8900	19603462	19594562	18060200
InsertSort	9000	20367552	20358552	19077300
InsertSort	9100	20959516	20950416	19329800
InsertSort	9200	21295980	21286780	19545800
InsertSort	9300	21782464	21773164	20572000
InsertSort	9400	21865226	21855826	22548600
InsertSort	9500	22673327	22663827	21778100
InsertSort	9600	23150558	23140958	22581200
InsertSort	9700	23645261	23635561	23223500
InsertSort	9800	23626674	23616874	22299900
InsertSort	9900	24528663	24518763	23595100
InsertSort	10000	25072947	25062947	23010300
InsertSort	100	2939	2839	3700
InsertSort	200	11377	11177	11900
InsertSort	300	23748	23448	23600
InsertSort	400	41362	40962	39700
InsertSort	500	61229	60729	58100
InsertSort	600	92810	92210	86500
InsertSort	700	121331	120631	112500
InsertSort	800	167525	166725	160800
InsertSort	900	207859	206959	218800
InsertSort	1000	250977	249977	232500
InsertSort	1100	302446	301346	277300
InsertSort	1200	360046	358846	327500
InsertSort	1300	425021	423721	439900
InsertSort	1400	491036	489636	440800
InsertSort	1500	558596	557096	558500
InsertSort	1600	640717	639117	583300
InsertSort	1700	723824	722124	682100
InsertSort	1800	805413	803613	695400
InsertSort	1900	890034	888134	801800
InsertSort	2000	959331	957331	1479500
InsertSort	2100	1073794	1071694	967400
InsertSort	2200	1199848	1197648	1075500
InsertSort	2300	1325210	1322910	1199300
InsertSort	2400	1457281	1454881	1297700
InsertSort	2500	1565483	1562983	1395300
InsertSort	2600	1656095	1653495	1525800
InsertSort	2700	1827145	1824445	2244400
InsertSort	2800	1933461	1930661	1749900
InsertSort	2900	2106724	2103824	1903800
InsertSort	3000	2219888	2216888	2612100
InsertSort	3100	2430108	2427008	2151200
InsertSort	3200	2588096	2584896	2372700
InsertSort	3300	2723262	2719962	2628200
InsertSort	3400	2919048	2915648	2587600
InsertSort	3500	3060767	3057267	2736300
InsertSort	3600	3255965	3252365	2937200
InsertSort	3700	3389974	3386274	3084100
InsertSort	3800	3613496	3609696	3441100
InsertSort	3900	3778092	3774192	3328500
