HeapSort	100	1935	595	81900
HeapSort	200	4377	1359	44300
HeapSort	300	7080	2210	47800
HeapSort	400	9873	3091	96600
HeapSort	500	12885	4045	78000
HeapSort	600	16020	5040	73500
HeapSort	700	19059	6003	85800
HeapSort	800	22161	6987	98200
HeapSort	900	25533	8061	111500
HeapSort	1000	28641	9047	125200
HeapSort	1100	31926	10092	151900
HeapSort	1200	35526	11242	160700
HeapSort	1300	39063	12371	163500
HeapSort	1400	42381	13427	552900
HeapSort	1500	45885	14545	190400
HeapSort	1600	49428	15676	203800
HeapSort	1700	52968	16806	218200
HeapSort	1800	56598	17966	232000
HeapSort	1900	59964	19038	243900
HeapSort	2000	63675	20225	257700
HeapSort	2100	67236	21362	322000
HeapSort	2200	70749	22483	360300
HeapSort	2300	74478	23676	307300
HeapSort	2400	78033	24811	339700
HeapSort	2500	81966	26072	332900
HeapSort	2600	85560	27220	338400
HeapSort	2700	89619	28523	373800
HeapSort	2800	93237	29679	391800
HeapSort	2900	96984	30878	333600
HeapSort	3000	100800	32100	336200
HeapSort	3100	104487	33279	285400
HeapSort	3200	108024	34408	276000
HeapSort	3300	112035	35695	282600
HeapSort	3400	116028	36976	296400
HeapSort	3500	119937	38229	313700
HeapSort	3600	123522	39374	310800
HeapSort	3700	127476	40642	351500
HeapSort	3800	131262	41854	401200
HeapSort	3900	135012	43054	685200
HeapSort	4000	138678	44226	499600
HeapSort	4100	142566	45472	365800
HeapSort	4200	147021	46907	364200
HeapSort	4300	150567	48039	493400
HeapSort	4400	154458	49286	397500
HeapSort	4500	158691	50647	384000
HeapSort	4600	162759	51953	1025500
HeapSort	4700	166686	53212	606300
HeapSort	4800	170838	54546	406400
HeapSort	4900	174705	55785	462400
HeapSort	5000	178854	57118	495700
HeapSort	5100	182868	58406	579100
HeapSort	5200	187125	59775	447400
HeapSort	5300	190983	61011	476200
HeapSort	5400	194955	62285	570100
HeapSort	5500	198912	63554	462800
HeapSort	5600	203163	64921	484400
HeapSort	5700	207297	66249	489100
HeapSort	5800	210975	67425	1079100
HeapSort	5900	215763	68971	592400
HeapSort	6000	219219	70073	679500
HeapSort	6100	223446	71432	2557400
