SelectionSort	100	5050	99	116800
SelectionSort	200	20100	199	410400
SelectionSort	300	45150	299	969800
SelectionSort	400	80200	399	283300
SelectionSort	500	125250	499	444800
SelectionSort	600	180300	599	289000
SelectionSort	700	245350	699	274200
SelectionSort	800	320400	799	294500
SelectionSort	900	405450	899	369700
SelectionSort	1000	500500	999	466100
SelectionSort	1100	605550	1099	563800
SelectionSort	1200	720600	1199	658500
SelectionSort	1300	845650	1299	778600
SelectionSort	1400	980700	1399	869600
SelectionSort	1500	1125750	1499	1166700
SelectionSort	1600	1280800	1599	1771300
SelectionSort	1700	1445850	1699	1292600
SelectionSort	1800	1620900	1799	1478200
SelectionSort	1900	1805950	1899	1573900
SelectionSort	2000	2001000	1999	1782200
SelectionSort	2100	2206050	2099	2033700
SelectionSort	2200	2421100	2199	2115500
SelectionSort	2300	2646150	2299	2272200
SelectionSort	2400	2881200	2399	2524800
SelectionSort	2500	3126250	2499	2725900
SelectionSort	2600	3381300	2599	3152300
SelectionSort	2700	3646350	2699	5847000
SelectionSort	2800	3921400	2799	4582600
SelectionSort	2900	4206450	2899	3587700
SelectionSort	3000	4501500	2999	3985400
SelectionSort	3100	4806550	3099	4184100
SelectionSort	3200	5121600	3199	4422500
SelectionSort	3300	5446650	3299	4934200
SelectionSort	3400	5781700	3399	6115500
SelectionSort	3500	6126750	3499	5651800
SelectionSort	3600	6481800	3599	5609600
SelectionSort	3700	6846850	3699	6287500
SelectionSort	3800	7221900	3799	13731800
SelectionSort	3900	7606950	3899	8133400
SelectionSort	4000	8002000	3999	7476900
SelectionSort	4100	8407050	4099	8066800
SelectionSort	4200	8822100	4199	7630800
SelectionSort	4300	9247150	4299	8002900
SelectionSort	4400	9682200	4399	8186400
SelectionSort	4500	10127250	4499	8848300
SelectionSort	4600	10582300	4599	8955600
SelectionSort	4700	11047350	4699	9549800
SelectionSort	4800	11522400	4799	9897700
SelectionSort	4900	12007450	4899	10055900
SelectionSort	5000	12502500	4999	10642600
SelectionSort	5100	13007550	5099	10986300
SelectionSort	5200	13522600	5199	12166900
SelectionSort	5300	14047650	5299	12049300
SelectionSort	5400	14582700	5399	12286700
SelectionSort	5500	15127750	5499	13231100
SelectionSort	5600	15682800	5599	13652900
SelectionSort	5700	16247850	5699	14463000
SelectionSort	5800	16822900	5799	14434000
SelectionSort	5900	17407950	5899	15502500
SelectionSort	6000	18003000	5999	24657900
SelectionSort	6100	18608050	6099	25673500
SelectionSort	6200	19223100	6199	16560700
SelectionSort	6300	19848150	6299	16762100
SelectionSort	6400	20483200	6399	18368100
SelectionSort	6500	21128250	6499	20719700
SelectionSort	6600	21783300	6599	20120300
SelectionSort	6700	22448350	6699	19762900
SelectionSort	6800	23123400	6799	19380400
SelectionSort	6900	23808450	6899	25364500
SelectionSort	7000	24503500	6999	39182500
SelectionSort	7100	25208550	7099	26799500
SelectionSort	7200	25923600	7199	25485700
SelectionSort	7300	26648650	7299	26490300
SelectionSort	7400	27383700	7399	23072100
SelectionSort	7500	28128750	7499	25836600
SelectionSort	7600	28883800	7599	24641800
SelectionSort	7700	29648850	7699	25150200
SelectionSort	7800	30423900	7799	26000700
SelectionSort	7900	31208950	7899	26428400
SelectionSort	8000	32004000	7999	27416500
SelectionSort	8100	32809050	8099	30480200
SelectionSort	8200	33624100	8199	28387500
SelectionSort	8300	34449150	8299	29567400
SelectionSort	8400	35284200	8399	30720600
SelectionSort	8500	36129250	8499	33420900
SelectionSort	8600	36984300	8599	31883200
SelectionSort	8700	37849350	8699	32602400
SelectionSort	8800	38724400	8799	33538900
SelectionSort	8900	39609450	8899	35482700
SelectionSort	9000	40504500	8999	34578700
SelectionSort	9100	41409550	9099	35982800
SelectionSort	9200	42324600	9199	36353400
SelectionSort	9300	43249650	9299	37218800
SelectionSort	9400	44184700	9399	37916000
SelectionSort	9500	45129750	9499	46033500
SelectionSort	9600	46084800	9599	41903000
SelectionSort	9700	47049850	9699	39703000
SelectionSort	9800	48024900	9799	40404000
SelectionSort	9900	49009950	9899	41442900
SelectionSort	10000	50005000	9999	43706100
SelectionSort	100	5050	99	7300
SelectionSort	200	20100	199	23300
SelectionSort	300	45150	299	48700
SelectionSort	400	80200	399	82000
SelectionSort	500	125250	499	129700
SelectionSort	600	180300	599	183800
SelectionSort	700	245350	699	261000
SelectionSort	800	320400	799	311500
SelectionSort	900	405450	899	368400
SelectionSort	1000	500500	999	449500
SelectionSort	1100	605550	1099	534600
SelectionSort	1200	720600	1199	667500
SelectionSort	1300	845650	1299	750100
SelectionSort	1400	980700	1399	877400
SelectionSort	1500	1125750	1499	1047500
SelectionSort	1600	1280800	1599	1113300
SelectionSort	1700	1445850	1699	1349700
SelectionSort	1800	1620900	1799	1477000
SelectionSort	1900	1805950	1899	1900900
SelectionSort	2000	2001000	1999	1810600
SelectionSort	2100	2206050	2099	1991000
SelectionSort	2200	2421100	2199	2144200
SelectionSort	2300	2646150	2299	2344500
SelectionSort	2400	2881200	2399	2612600
SelectionSort	2500	3126250	2499	2706800
SelectionSort	2600	3381300	2599	2935100
SelectionSort	2700	3646350	2699	3338300
SelectionSort	2800	3921400	2799	3470500
SelectionSort	2900	4206450	2899	3685900
SelectionSort	3000	4501500	2999	3959500
